X,Y,Z,SAMPLE_ID,SAMPLE_FIE,SAMPLE_DAT,LAT_DEG,LONG_DEG,YEAR_CONST,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE,As,Al,B_,Ba,Ca,Co,Cr,Cu,Fe,K_,Li,Mg,Mn,Na,P_,Si,SO4,Sr,V_,Zn
143771.170743265,2853862.92184599,0,S99_07251,RIP7251,17/06/1999,25.759599999999999,89.449100000000001,"1995",HTW,11.000000000000000,Rajshahi,Rangpur,Kaunia,Tepa Madhupur,Ganai,5854281373,"9.5","0.03",< 0.1,"0.038","19.4",< 0.003,< 0.002,< 0.008,"7.82","2.3",< 0.004,"6.85","0.503",14.500000000000000,"0.9","27.9",< 0.2,"0.0568",< 0.002,"0.012"
142779.152141125,2851359.94021386,0,S99_07252,RIP7252,17/06/1999,25.736799999999999,89.439899999999994,"1962",HTW,29.300000000000001,Rajshahi,Rangpur,Kaunia,Tepa Madhupur,Rajib,5854281711,"4.6","0.02",< 0.1,"0.055","13.9",< 0.003,< 0.002,< 0.008,"9.24","3.4",< 0.004,"4.02","0.622",5.700000000000000,"0.3","20.8","0.4","0.0551",< 0.002,"0.014"
145889.512490501,2848924.11773712,0,S99_07253,RIP7253,17/06/1999,25.715599999999998,89.471500000000006,"1992",HTW,13.400000000000000,Rajshahi,Rangpur,Kaunia,Tepa Madhupur,Sadra Taluk,5854281845,"5.9","0.03",< 0.1,"0.054","19.6",< 0.003,< 0.002,< 0.008,"14.1","2.8",< 0.004,"8.23","0.751",10.900000000000000,"0.6","24.2",< 0.2,"0.0645",< 0.002,"0.018"
138334.128109121,2855286.72236883,0,S99_07254,RIP7254,17/06/1999,25.771100000000001,89.394599999999997,"1997",HTW,14.000000000000000,Rajshahi,Rangpur,Kaunia,Shahidbagh,Sadbi,5854267820,"2.1","0.02",< 0.1,"0.073","13.7",< 0.003,< 0.002,< 0.008,"7.8","5.8",< 0.004,"5.07","0.353",9.199999999999999,"0.3","19.6","1.6","0.0501",< 0.002,"0.013"
136032.173179823,2854151.58091626,0,S99_07255,RIP7255,17/06/1999,25.760300000000001,89.372000000000000,"1998",HTW,14.000000000000000,Rajshahi,Rangpur,Kaunia,Kursha,Sibukanthiram,5854240920,"5.7","0.02",< 0.1,"0.039","13.8",< 0.003,< 0.002,< 0.008,"9.68","3.4",< 0.004,"4.3","0.266",9.100000000000000,"0.3","21.2","2.5","0.0427",< 0.002,"0.074"
133516.692122241,2854753.77910132,0,S99_07256,RIP7256,17/06/1999,25.765100000000000,89.346800000000002,"1991",HTW,17.100000000000001,Rajshahi,Rangpur,Kaunia,Kursha,Chandipur,5854240261,< 0.5,"0.01",< 0.1,"0.024","11",< 0.003,< 0.002,< 0.008,"0.256","1.1",< 0.004,"11.5","2.12",13.699999999999999,< 0.1,"6.91","1.3","0.0334",< 0.002,"0.008"
133082.742798632,2859382.07830491,0,S99_07257,RIP7257,17/06/1999,25.806699999999999,89.341200000000001,"1996",HTW,22.899999999999999,Rajshahi,Rangpur,Kaunia,Baragach,Thakurdas,5854213982,< 0.5,"0.02",< 0.1,"0.009","10.4",< 0.003,< 0.002,< 0.008,"0.232","1.9",< 0.004,"3.99","1.12",7.100000000000000,"0.1","22.1","3.3","0.0404",< 0.002,"0.008"
130114.624472259,2854549.0168713,0,S99_07258,RIP7258,17/06/1999,25.762400000000000,89.313000000000002,"1979",HTW,19.800000000000001,Rajshahi,Rangpur,Kaunia,Sarai,Madamudan,5854254621,< 0.5,"0.01",< 0.1,"0.016","10.3",< 0.003,< 0.002,< 0.008,"0.132","0.6",< 0.004,"5.07","0.718",7.800000000000000,< 0.1,"19.4","1.8","0.0667",< 0.002,"0.007"
124410.63975397,2862445.21902219,0,S99_07259,RIP7259,18/06/1999,25.832100000000001,89.254000000000005,"1998",HTW,31.699999999999999,Rajshahi,Rangpur,Gangachara,Gajaghanta,Taluk Habu,5852742926,< 0.5,"0.04",< 0.1,"0.034","30.8",< 0.003,< 0.002,< 0.008,"0.16","5.7",< 0.004,"9.22","1.01",21.600000000000001,"0.2","19","11.8","0.0957",< 0.002,"0.008"
129840.320338744,2858740.32641563,0,S99_07260,RIP7260,18/06/1999,25.800100000000000,89.309100000000001,"1998",HTW,31.699999999999999,Rajshahi,Rangpur,Gangachara,Marania,Baksa,5852784109,"5.9","0.02",< 0.1,"0.03","13.5",< 0.003,< 0.002,< 0.008,"6.68","1.3",< 0.004,"5.17","1.04",9.600000000000000,"0.4","22.5","0.3","0.076",< 0.002,"0.009"
124274.42149614,2865412.26396909,0,S99_07261,RIP7261,18/06/1999,25.858799999999999,89.251800000000003,"1991",HTW,22.600000000000001,Rajshahi,Rangpur,Gangachara,Lakshmitari,Mahipur,5852773626,"4.7","0.02",< 0.1,"0.033","17.8",< 0.003,< 0.002,"0.019","6.51","3.7",< 0.004,"5.22","0.287",12.199999999999999,"0.1","19.6","8.8","0.0561",< 0.002,"0.024"
121020.276433102,2865039.51790993,0,S99_07262,RIP7262,18/06/1999,25.854600000000001,89.219499999999996,"1999",HTW,8.800000000000002,Rajshahi,Rangpur,Gangachara,Gangachara,Gangachara,5852731395,< 0.5,"0.05",< 0.1,"0.025","39.9",< 0.003,< 0.002,< 0.008,"0.181","5.9",< 0.004,"1.85","0.076",9.000000000000000,< 0.1,"6.94","6","0.189",< 0.002,"0.053"
119171.429283389,2868466.92099604,0,S99_07263,RIP7263,18/06/1999,25.885000000000002,89.200100000000006,"1991",HTW,22.600000000000001,Rajshahi,Rangpur,Gangachara,Kolkanda,Dakshin Kolkanda,5852763313,"1.2","0.02",< 0.1,"0.006","13.3",< 0.003,< 0.002,< 0.008,"0.662","1.4",< 0.004,"4.24","0.63",10.300000000000001,"0.2","23.5","2.5","0.0613",< 0.002,"0.009"
115088.900729814,2867908.88333499,0,S99_07264,RIP7264,18/06/1999,25.878900000000002,89.159599999999998,"1997",HTW,12.199999999999999,Rajshahi,Rangpur,Gangachara,Barabil,Barabil,5852710136,< 0.5,"0.02",< 0.1,"0.018","10.1",< 0.003,< 0.002,< 0.008,"0.067","7.5",< 0.004,"2.4","0.144",7.300000000000000,< 0.1,"14.2","7.9","0.0464",< 0.002,"0.063"
115316.975045866,2872264.1980414,0,S99_07265,RIP7265,18/06/1999,25.918199999999999,89.160600000000002,"1998",HTW,22.899999999999999,Rajshahi,Rangpur,Gangachara,Alambiditar,Paikan,5852708696,"7.8","0.03",< 0.1,"0.022","12.5",< 0.003,< 0.002,< 0.008,"0.213","3.8",< 0.004,"2.58","4.96",3.000000000000000,< 0.1,"8.32","6.7","0.07",< 0.002,"0.013"
112540.227057388,2875442.74848936,0,S99_07266,RIP7266,18/06/1999,25.946100000000001,89.132000000000005,"1997",HTW,32.000000000000000,Rajshahi,Rangpur,Gangachara,Nohali,Purba Kuchua,5852777781,"0.5","0.02",< 0.1,"0.015","7.6",< 0.003,< 0.002,< 0.008,"0.975","7.3",< 0.004,"2.05","0.217",5.300000000000000,< 0.1,"15.2","2.3","0.0362",< 0.002,"0.009"
109149.03228788,2866707.86961824,0,S99_07267,RIP7267,18/06/1999,25.866499999999998,89.100800000000007,"1997",HTW,16.800000000000001,Rajshahi,Rangpur,Gangachara,Betgari,Khaprikhal,5852721517,"0.6","0.02",< 0.1,"0.008","9.5",< 0.003,< 0.002,< 0.008,"0.683","5.5",< 0.004,"2.54","0.176",4.200000000000000,< 0.1,"14.7","9.5","0.0355",< 0.002,"0.006"
110392.921608345,2862253.23166862,0,S99_07268,RIP7268,18/06/1999,25.826699999999999,89.114500000000007,"1993",HTW,10.699999999999999,Rajshahi,Rangpur,Gangachara,Khaleya,Dakshin Khaleya,5852752299,"0.6","0.03",< 0.1,"0.039","24.4",< 0.003,< 0.002,< 0.008,"0.047","17.2",< 0.004,"5.97","0.085",29.500000000000000,< 0.1,"12.1","11","0.117",< 0.002,"0.01"
128380.649997482,2816146.72253635,0,S99_07269,RIP7269,19/06/1999,25.415900000000001,89.306399999999996,"1997",TARA,30.500000000000000,Rajshahi,Rangpur,Pirganj (R),Pirganj,Prajapara,5857669817,< 0.5,"0.04",< 0.1,"0.015","20.7",< 0.003,< 0.002,< 0.008,"0.099","1.7",< 0.004,"8.01","0.132",12.600000000000000,< 0.1,"25.7","0.4","0.194",< 0.002,"0.055"
131248.712220764,2808655.29432397,0,S99_07270,RIP7270,19/06/1999,25.349100000000000,89.336900000000000,"1992",HTW,26.199999999999999,Rajshahi,Rangpur,Pirganj (R),Ramnathpur,Jamdani,5857682588,< 0.5,"0.01",< 0.1,< 0.002,"5.1",< 0.003,< 0.002,< 0.008,"0.049","0.9",< 0.004,"2.38","0.067",8.100000000000000,"0.2","26.8","0.6","0.0276","0.003","0.007"
95631.8150535129,2847722.27264992,0,S99_07271,RIP7271,20/06/1999,25.691800000000001,88.971999999999994,"1995",TARA,29.899999999999999,Rajshahi,Rangpur,Badarganj,Gopinathpur,Khiarpara,5850337526,< 0.5,"0.02",< 0.1,"0.054","13.6",< 0.003,< 0.002,< 0.008,"0.084","1.1",< 0.004,"5.26","0.07",17.300000000000001,< 0.1,"22.9","0.6","0.115",< 0.002,"0.011"
134371.60237151,2822972.52379639,0,S99_07272,RIP7272,19/06/1999,25.478899999999999,89.364000000000004,"1998",HTW,45.399999999999999,Rajshahi,Rangpur,Pirganj (R),Panchgachhi,Jahangirabad,5857663487,"36","0.04",< 0.1,"0.077","25.8",< 0.003,< 0.002,< 0.008,"7.95","4.3",< 0.004,"8.34","0.862",16.000000000000000,"0.2","27.3",< 0.2,"0.114",< 0.002,"0.234"
134371.60237151,2822972.52379639,0,S99_07273,RIP7273,19/06/1999,25.478899999999999,89.364000000000004,"1994",HTW,19.800000000000001,Rajshahi,Rangpur,Pirganj (R),Panchgachhi,Jahangirabad,5857663487,"7.7","0.03",< 0.1,"0.075","20.3",< 0.003,< 0.002,< 0.008,"18.9","4.5",< 0.004,"7.74","0.577",12.300000000000001,"0.6","24.4",< 0.2,"0.0689",< 0.002,"0.025"
129687.132817553,2823667.32862097,0,S99_07274,RIP7274,19/06/1999,25.484000000000002,89.317300000000003,"1980",HTW,16.800000000000001,Rajshahi,Rangpur,Pirganj (R),Shanerhat,Kholahati,5857688613,< 0.5,"0.03",< 0.1,"0.022","20.6",< 0.003,< 0.002,< 0.008,"0.226","0.9","0.006","11","0.057",12.600000000000000,< 0.1,"22.5","5.6","0.165",< 0.002,"0.009"
117943.55181782,2825473.76532268,0,S99_07275,RIP7275,19/06/1999,25.497299999999999,89.200199999999995,"1992",HTW,15.199999999999999,Rajshahi,Rangpur,Pirganj (R),Bhendabari,Bhendabari,5857618164,< 0.5,"0.03",< 0.1,"0.035","15.2",< 0.003,< 0.002,< 0.008,"0.441","1.5","0.006","7.03","0.236",20.399999999999999,< 0.1,"27.2","7","0.105",< 0.002,"0.009"
119894.212357361,2822876.73231655,0,S99_07276,RIP7276,19/06/1999,25.474399999999999,89.220299999999995,"1996",TARA,29.899999999999999,Rajshahi,Rangpur,Pirganj (R),Kumedpur,Palashbari,5857644760,"1.4","0.02",< 0.1,"0.013","9.3",< 0.003,< 0.002,< 0.008,"1.28","1.7","0.004","4.27","0.308",14.400000000000000,< 0.1,"32.7","1.3","0.053",< 0.002,"0.017"
120985.091561819,2817996.11280915,0,S99_07277,RIP7277,19/06/1999,25.430700000000002,89.232500000000002,"1997",TARA,29.899999999999999,Rajshahi,Rangpur,Pirganj (R),Madankhali,Kapti Khal,5857650542,< 0.5,"0.02",< 0.1,"0.012","8.8",< 0.003,"0.003",< 0.008,"0.044","1.6",< 0.004,"3.44","0.025",12.300000000000001,< 0.1,"23.5","0.2","0.0722",< 0.002,"0.014"
125216.865724856,2807135.25323536,0,S99_07278,RIP7278,19/06/1999,25.333900000000000,89.277500000000003,"1980",HTW,18.300000000000001,Rajshahi,Rangpur,Pirganj (R),Chatra,Chatra,5857631235,< 0.5,"0.02",< 0.1,"0.028","9.2",< 0.003,"0.006",< 0.008,"0.077","1",< 0.004,"4.01","0.025",11.600000000000000,< 0.1,"20.6","0.4","0.0741",< 0.002,"0.015"
130513.938640784,2815299.94470533,0,S99_07279,RIP7279,19/06/1999,25.408799999999999,89.327799999999996,"1989",HTW,26.199999999999999,Rajshahi,Rangpur,Pirganj (R),Ramnathpur,Uzirpur,5857682991,< 0.5,"0.04",< 0.1,"0.087","25.4",< 0.003,< 0.002,< 0.008,"0.183","1.4",< 0.004,"10.2","0.051",27.399999999999999,"0.1","23.6","1.3","0.17","0.002","0.014"
139967.331086287,2842559.61587279,0,S99_07280,RIP7280,20/06/1999,25.656800000000000,89.414299999999997,"1996",HTW,18.000000000000000,Rajshahi,Rangpur,Pirgachha,Pirgachha,Anantaram,5857376034,"0.8","0.06",< 0.1,"0.059","47.3",< 0.003,< 0.002,< 0.008,"0.663","7.1",< 0.004,"12.8","0.281",28.199999999999999,< 0.1,"10.5","20.3","0.158",< 0.002,"0.014"
139870.752655489,2842706.48044458,0,S99_07281,RIP7281,20/06/1999,25.658100000000001,89.413300000000007,"1985",DTW,53.299999999999997,Rajshahi,Rangpur,Pirgachha,Pirgachha,Anantaram,5857376034,"3.5","0.03",< 0.1,"0.079","18.7",< 0.003,< 0.002,< 0.008,"18.8","5.9","0.005","5.13","0.676",9.699999999999999,"0.5","22.3","1.2","0.0759",< 0.002,"0.019"
139753.446328625,2837638.95373263,0,S99_07282,RIP7282,20/06/1999,25.612400000000001,89.413499999999999,"1996",HTW,22.600000000000001,Rajshahi,Rangpur,Pirgachha,Kaikuri,Ramchandara,5857338791,"24.5","0.04",< 0.1,"0.044","19.9",< 0.003,< 0.002,< 0.008,"11.3","2.7",< 0.004,"7.62","0.999",10.300000000000001,"1.3","24.8",< 0.2,"0.0592",< 0.002,"0.017"
141856.060401742,2838014.8687208,0,S99_07283,RIP7283,20/06/1999,25.616299999999999,89.434299999999993,"1976",HTW,14.000000000000000,Rajshahi,Rangpur,Pirgachha,Kandi,Dadan,5857357215,"298","0.05",< 0.1,"0.078","38.8",< 0.003,< 0.002,< 0.008,"22.4","3.6",< 0.004,"12.1","1.33",12.300000000000001,"0.5","26.4",< 0.2,"0.17",< 0.002,"0.023"
146654.993371313,2835767.34675351,0,S99_07284,RIP7284,20/06/1999,25.597200000000001,89.482600000000005,"1998",HTW,19.800000000000001,Rajshahi,Rangpur,Pirgachha,Kandi,Teani Maniram,5857357977,"15.6","0.04",< 0.1,"0.035","25.7",< 0.003,< 0.002,< 0.008,"12.4","3.3",< 0.004,"8.1","0.509",10.500000000000000,"1.2","23.3","0.2","0.0711",< 0.002,"0.024"
147725.46259701,2840853.60137118,0,S99_07285,RIP7285,20/06/1999,25.643300000000000,89.491900000000001,"1994",HTW,18.000000000000000,Rajshahi,Rangpur,Pirgachha,Tambulpur,Tambulpur,5857385971,"14.2","0.04",< 0.1,"0.038","29.1",< 0.003,< 0.002,< 0.008,"8.52","2.6",< 0.004,"10.9","0.569",13.400000000000000,"1","27.3",< 0.2,"0.123",< 0.002,"0.012"
148944.966257487,2843994.3551443,0,S99_07286,RIP7286,20/06/1999,25.671900000000001,89.503200000000007,"1979",HTW,19.500000000000000,Rajshahi,Rangpur,Pirgachha,Chhaola,Sibdeb,5857319861,"1.7","0.03",< 0.1,"0.046","13.3",< 0.003,< 0.002,< 0.008,"7.72","5.9",< 0.004,"4.09","0.287",7.600000000000000,< 0.1,"16.1","9.4","0.0483",< 0.002,"0.019"
146822.933412153,2847368.07510274,0,S99_07287,RIP7287,20/06/1999,25.701799999999999,89.481200000000001,"1998",HTW,18.000000000000000,Rajshahi,Rangpur,Pirgachha,Chhaola,Jigabari,5857319407,"6.9","0.02",< 0.1,"0.043","13.9",< 0.003,< 0.002,< 0.008,"13.2","2.3",< 0.004,"5.98","0.807",10.800000000000001,"0.5","26.5","0.2","0.0489",< 0.002,"0.038"
142767.949856615,2847221.64398834,0,S99_07288,RIP7288,20/06/1999,25.699500000000000,89.440899999999999,"1979",HTW,19.199999999999999,Rajshahi,Rangpur,Pirgachha,Annadanagar,Protap Jaysen,5857309727,"2.2","0.03",< 0.1,"0.047","12.2",< 0.003,< 0.002,< 0.008,"7.69","5.8",< 0.004,"3.64","0.308",7.400000000000000,"0.2","16","2.6","0.0515",< 0.002,"0.011"
137473.093449131,2847332.23286247,0,S99_07289,RIP7289,20/06/1999,25.699200000000001,89.388199999999998,"1992",HTW,18.000000000000000,Rajshahi,Rangpur,Pirgachha,Itakumari,Bara Hayat Khan,5857328116,"0.7","0.02",< 0.1,"0.022","10.8",< 0.003,< 0.002,< 0.008,"0.976","3.7",< 0.004,"4.98","0.21",7.100000000000000,< 0.1,"20.7","1.8","0.0357",< 0.002,"0.012"
133140.773639839,2848084.03613163,0,S99_07290,RIP7290,20/06/1999,25.704899999999999,89.344899999999996,"1992",HTW,28.699999999999999,Rajshahi,Rangpur,Pirgachha,Kalyani,Pakira,5857347267,< 0.5,"0.02",< 0.1,"0.012","11.5",< 0.003,< 0.002,< 0.008,"0.158",< 0.5,< 0.004,"7.05","2.48",9.100000000000000,< 0.1,"25.5","0.7","0.0647",< 0.002,"0.009"
134204.343327027,2843638.23449761,0,S99_07291,RIP7291,20/06/1999,25.665099999999999,89.356700000000004,"1994",HTW,18.000000000000000,Rajshahi,Rangpur,Pirgachha,Parul,Saidpur,5857366826,< 0.5,"0.03",< 0.1,"0.022","15.4",< 0.003,< 0.002,< 0.008,"0.11","7",< 0.004,"7.28","0.179",6.600000000000000,< 0.1,"17","7.7","0.0632",< 0.002,"0.011"
47312.7970104106,2856850.65163251,0,S99_07292,RIP7292,22/06/1999,25.759899999999998,88.488699999999994,"1994",HTW,27.100000000000001,Rajshahi,Dinajpur,Bochaganj,Atgaon,Alampur,5272113027,< 0.5,"0.03",< 0.1,"0.014","11.7",< 0.003,< 0.002,< 0.008,"0.074","1.5",< 0.004,"3.61","0.188",21.500000000000000,"0.2","29.2","0.5","0.0572",< 0.002,"0.009"
44769.1011470358,2853094.4357626,0,S99_07293,RIP7293,22/06/1999,25.725300000000001,88.464699999999993,"1975",HTW,16.199999999999999,Rajshahi,Dinajpur,Bochaganj,Chhatail,Bhaduari,5272127172,< 0.5,"0.02",< 0.1,"0.011","9.8",< 0.003,< 0.002,< 0.008,"0.262","1",< 0.004,"3.43","0.197",13.100000000000000,"0.1","31","0.2","0.0529",< 0.002,"0.006"
43875.7029844291,2860146.17243295,0,S99_07294,RIP7294,22/06/1999,25.788499999999999,88.453400000000002,"1990",HTW,14.300000000000001,Rajshahi,Dinajpur,Bochaganj,Mushidhat,Mushidhat,5272154704,< 0.5,"0.04",< 0.1,"0.011","7.9",< 0.003,"0.003",< 0.008,"0.095","1.9","0.005","3.64","0.031",7.700000000000000,< 0.1,"18.4","2.8","0.0304",< 0.002,"0.008"
40775.5026016349,2860364.88964775,0,S99_07295,RIP7295,22/06/1999,25.789500000000000,88.422499999999999,"1988",HTW,32.600000000000001,Rajshahi,Dinajpur,Bochaganj,Rangaon,Kanua,5272181490,"1.2","0.05",< 0.1,"0.024","13.7",< 0.003,< 0.002,"0.009","0.278","1.4","0.005","3.8","0.384",16.899999999999999,"0.2","31.6","2.1","0.068",< 0.002,"0.021"
44260.1331520835,2865731.89089501,0,S99_07296,RIP7296,22/06/1999,25.838899999999999,88.455299999999994,"1994",HTW,22.600000000000001,Rajshahi,Dinajpur,Bochaganj,Napanagar,Sultanpur,5272167946,< 0.5,"0.03",< 0.1,"0.051","17.7",< 0.003,< 0.002,< 0.008,"1.83","4.3",< 0.004,"8","0.204",18.699999999999999,< 0.1,"15.3","10.2","0.0765",< 0.002,"0.019"
45924.6415646694,2865607.67650147,0,S99_07297,RIP7297,22/06/1999,25.838300000000000,88.471900000000005,"1998",HTW,22.600000000000001,Rajshahi,Dinajpur,Bochaganj,Ishania,Muraripur,5272140697,"2.4","0.03",< 0.1,"0.022","8.8",< 0.003,< 0.002,< 0.008,"3.08","1.8",< 0.004,"2.75","0.244",10.000000000000000,"0.2","25.1",< 0.2,"0.0423",< 0.002,"0.037"
58363.9861714594,2845003.01580672,0,S99_07298,RIP7298,23/06/1999,25.656600000000001,88.602500000000006,"1997",TARA,36.000000000000000,Rajshahi,Dinajpur,Biral,Farakkabad,Farakkabad,5271766412,< 0.5,"0.05",< 0.1,"0.032","23.2",< 0.003,< 0.002,< 0.008,"0.142","0.6",< 0.004,"7.48","0.49",31.000000000000000,"0.1","25.6","0.2","0.112",< 0.002,"0.024"
58137.830191801,2853607.21188091,0,S99_07299,RIP7299,23/06/1999,25.734000000000002,88.597399999999993,"1996",TARA,46.299999999999997,Rajshahi,Dinajpur,Biral,Azimpur,Rajuria,5271709825,< 0.5,"0.02",< 0.1,"0.016","10.7",< 0.003,< 0.002,< 0.008,"0.037","1.3",< 0.004,"3.44","0.184",17.800000000000001,"0.1","28",< 0.2,"0.063",< 0.002,"0.016"
54622.4284840841,2849293.36189565,0,S99_07300,RIP7300,23/06/1999,25.694099999999999,88.563900000000004,"1997",TARA,33.500000000000000,Rajshahi,Dinajpur,Biral,Dhamair,Gobindapur,5271747470,< 0.5,"0.04",< 0.1,"0.069","23.7",< 0.003,< 0.002,< 0.008,"0.057","1.9",< 0.004,"6.71","0.505",17.000000000000000,"0.2","30.9","0.9","0.129",< 0.002,"0.025"
52366.133132454,2851913.10985153,0,S99_07301,RIP7301,23/06/1999,25.716999999999999,88.540599999999998,"1997",TARA,25.300000000000001,Rajshahi,Dinajpur,Biral,Mangalpur,Mostafabad,5271776660,"3.9","0.02",< 0.1,"0.046","14",< 0.003,< 0.002,< 0.008,"0.871","1.5",< 0.004,"3.14","0.9",12.500000000000000,"0.3","26.5",< 0.2,"0.0792",< 0.002,"0.014"
46936.2278151196,2849676.33186304,0,S99_07302,RIP7302,23/06/1999,25.695200000000000,88.487399999999994,"1997",HTW,29.899999999999999,Rajshahi,Dinajpur,Biral,Sahargram,Gaganpur,5271794437,"9.2","0.03",< 0.1,"0.022","7.7",< 0.003,< 0.002,< 0.008,"1.93","1.1",< 0.004,"2","0.263",14.000000000000000,"0.6","28.3","0.5","0.043",< 0.002,"0.016"
50053.5435379209,2841883.32572162,0,S99_07303,RIP7303,23/06/1999,25.626000000000001,88.521000000000001,"1995",HTW,25.300000000000001,Rajshahi,Dinajpur,Biral,Ranipukur,Kasipara,5271785569,"0.9","0.02",< 0.1,"0.016","4.7",< 0.003,< 0.002,< 0.008,"3.19","2",< 0.004,"1.43","0.174",7.500000000000000,"0.2","19.8","1.9","0.023",< 0.002,"0.093"
51432.0724817503,2834983.30474954,0,S99_07304,RIP7304,23/06/1999,25.564299999999999,88.537000000000006,"1992",HTW,26.199999999999999,Rajshahi,Dinajpur,Biral,Dharmapur,Gopinathpur,5271757478,< 0.5,"0.02",< 0.1,"0.013","10",< 0.003,< 0.002,< 0.008,"0.053","4.4","0.006","8.3","0.057",13.300000000000001,< 0.1,"16","2.1","0.0481",< 0.002,"0.009"
52696.7443980767,2842327.19803796,0,S99_07305,RIP7305,23/06/1999,25.630800000000001,88.547100000000000,"1998",TARA,39.600000000000001,Rajshahi,Dinajpur,Biral,Biral,Biral,5271728185,< 0.5,"0.03",< 0.1,"0.035","15.7",< 0.003,< 0.002,< 0.008,"0.023","0.6",< 0.004,"5.58","0.303",17.300000000000001,< 0.1,"25.2","5.3","0.0782",< 0.002,"0.067"
58279.0299778458,2872795.45602751,0,S99_07306,RIP7306,24/06/1999,25.906800000000000,88.592399999999998,"1998",TARA,28.300000000000001,Rajshahi,Dinajpur,Birganj,Bhognagar,Bhognagar,5271208154,< 0.5,"0.02",< 0.1,"0.005","6.2",< 0.003,< 0.002,< 0.008,"0.052","1.3",< 0.004,"3.23","0.1",6.800000000000000,< 0.1,"19.9","0.5","0.0287",< 0.002,"0.064"
54550.1636107859,2874809.89180155,0,S99_07307,RIP7307,24/06/1999,25.923800000000000,88.554599999999994,"1984",HTW,18.899999999999999,Rajshahi,Dinajpur,Birganj,Satair,Prannagar,5271277808,< 0.5,"0.02",< 0.1,"0.006","5.3",< 0.003,< 0.002,< 0.008,"0.116","0.9","0.005","2.84","0.076",5.300000000000000,< 0.1,"22.8","0.3","0.0346",< 0.002,"0.011"
52489.5848495775,2873591.54836915,0,S99_07308,RIP7308,24/06/1999,25.912199999999999,88.534499999999994,"1979",HTW,23.500000000000000,Rajshahi,Dinajpur,Birganj,Mohammadpur,Mohanpur,5271225659,"50.9","0.05",< 0.1,"0.054","38.5",< 0.003,< 0.002,< 0.008,"15.1","1.3",< 0.004,"10.1","0.488",21.300000000000001,"0.4","21.1","0.4","0.22",< 0.002,"0.023"
63192.0049812163,2876740.33701534,0,S99_07309,RIP7309,24/06/1999,25.943800000000000,88.640000000000001,"1995",TARA,29.899999999999999,Rajshahi,Dinajpur,Birganj,Maricha,Mahatabpur,5271217665,"6.1","0.03",< 0.1,"0.034","14.9",< 0.003,< 0.002,< 0.008,"11.1","1.7",< 0.004,"4.41","0.589",12.199999999999999,"0.7","29.3","4","0.0774",< 0.002,"0.035"
62332.7527512074,2885265.7075401,0,S99_07310,RIP7310,24/06/1999,26.020299999999999,88.628600000000006,"1984",HTW,23.500000000000000,Rajshahi,Dinajpur,Birganj,Palashbari,Bairbari,5271251058,"54.2","0.03",< 0.1,"0.031","14.5",< 0.003,< 0.002,< 0.008,"9.72","1.4",< 0.004,"5.44","0.274",15.800000000000001,"0.5","24.2",< 0.2,"0.107",< 0.002,"0.017"
68559.30886832,2882681.71856103,0,S99_07311,RIP7311,24/06/1999,25.998899999999999,88.691500000000005,"1988",HTW,18.899999999999999,Rajshahi,Dinajpur,Birganj,Shatagram,Prasadpara,5271269814,< 0.5,< 0.01,< 0.1,"0.034","17.1",< 0.003,< 0.002,< 0.008,"0.379","23.1",< 0.004,"5.4","0.052",17.899999999999999,< 0.1,"13.6","15.2","0.111",< 0.002,"0.015"
71208.9390133828,2873798.98695013,0,S99_07312,RIP7312,24/06/1999,25.919699999999999,88.720799999999997,"1994",HTW,35.100000000000001,Rajshahi,Dinajpur,Birganj,Mohanpur,Kasipur,5271234532,"6","0.03",< 0.1,"0.026","12.4",< 0.003,< 0.002,< 0.008,"4.25","2.2",< 0.004,"3.08","0.432",13.900000000000000,"0.5","31.1",< 0.2,"0.0735",< 0.002,"0.019"
68505.5466295875,2871300.05800533,0,S99_07313,RIP7313,24/06/1999,25.896400000000000,88.694699999999997,"1993",HTW,25.000000000000000,Rajshahi,Dinajpur,Birganj,Nijpara,Saidpur Kalyani,5271243872,< 0.5,< 0.01,< 0.1,"0.007","7.2",< 0.003,< 0.002,< 0.008,"0.133","2",< 0.004,"3","0.035",6.100000000000000,< 0.1,"13.8","3.3","0.035",< 0.002,"0.013"
63841.2867568603,2866967.29539224,0,S99_07314,RIP7314,24/06/1999,25.856000000000002,88.649699999999996,"1993",HTW,12.199999999999999,Rajshahi,Dinajpur,Birganj,Sujalpur,Sujalpur,5271294957,< 0.5,< 0.01,< 0.1,"0.013","9.9",< 0.003,< 0.002,< 0.008,"0.09","1.9",< 0.004,"3.85","0.043",10.000000000000000,< 0.1,"19.8","4.6","0.0714",< 0.002,"0.018"
92089.6255325965,2834897.27630016,0,S99_07315,RIP7315,26/06/1999,25.575299999999999,88.940700000000007,"1995",TARA,25.300000000000001,Rajshahi,Dinajpur,Parbatipur,Habra,Serpur,5277725907,< 0.5,< 0.01,< 0.1,"0.011","10.8",< 0.003,< 0.002,< 0.008,"0.399","0.8","0.005","4.94","0.158",19.600000000000001,< 0.1,"30","0.7","0.0628",< 0.002,"0.03"
